,project_name,num_commits,project_age_days,num_issues,num_pull,num_stargazers,num_watchers,num_forks,num_subscribers,num_contributors,project_size(kB),ssf_score,ssf0_Binary-Artifacts,ssf1_Branch-Protection,ssf3_CII-Best-Practices,ssf7_Dependency-Update-Tool,ssf8_Fuzzing,ssf9_License,ssf10_Maintained,ssf13_SAST,ssf17_Vulnerabilities,num_sonarQube_BUG_HIGH,num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_LOW,num_sonarQube_BUG_BLOCKER,num_sonarQube_VULNERABILITY_HIGH,num_sonarQube_VULNERABILITY_MEDIUM,num_sonarQube_VULNERABILITY_LOW,num_sonarQube_VULNERABILITY_BLOCKER,num_sonarQube_CODE_SMELL_HIGH,num_sonarQube_CODE_SMELL_MEDIUM,num_sonarQube_CODE_SMELL_LOW,num_sonarQube_CODE_SMELL_BLOCKER,Generic policy,Reporting mechanism,Scope of practice,User guideline
140,nautobot/nautobot-plugin-device-onboarding,0.003654975021422701,0.19760371959942777,0.0020356945836538386,0.0020279673934654385,0.00023623780556554792,0.00023623780556554792,0.0004172330717775475,0.0023731048121292024,0.06889352818371607,0.0007736965540404181,0.46875,1.0,0.1,0.0,1.0,0.0,0.9,1.0,0.0,0.9,0.018867924528301886,0.015495867768595042,0.0,0.001949317738791423,0.26050420168067223,0.0,0.0,0.0,0.008466035073573876,0.007937359219135472,0.014959288013633781,0.0,1,0,0,0
141,apache/submarine,0.006015844054399086,0.290414878397711,0.00873328516040807,0.014102988932334814,0.0037422216017997025,0.0037422216017997025,0.0033917010996110312,0.007778510217534607,0.13152400835073066,0.005049751616103085,0.265625,0.6000000000000001,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248740173352147,0.002037970610318567,0.003219087294073092,0.0,1,1,0,0
142,ubertidavide/fastbots,0.0007694684255626738,0.018955650929899863,0.00032633271951702753,0.0004771687984624561,9.127369760487079e-05,9.127369760487079e-05,5.383652539065129e-05,0.00026367831245880025,0.0020876826722338203,0.0004919486379963627,0.09375,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248740173352147,0.002037970610318567,0.003219087294073092,0.0,1,1,1,0
143,apache/arrow,0.09798480882790139,0.5246781115879828,0.34580390511487685,0.2486049439989396,0.0778242498107413,0.0778242498107413,0.04744343800051145,0.046275543836519446,0.7682672233820459,0.03308671207418934,0.5625,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.0008062890546260835,0.0010726161106939826,0.0015148646089755728,0.0,1,1,0,0
144,web2py/web2py,0.04829580231656631,0.9999999999999999,0.01938571750464247,0.01899396911657499,0.011366259872324204,0.011366259872324204,0.01220743213233018,0.029400131839156227,0.3987473903966597,0.007096001367127074,0.203125,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,1.0,0.1792452830188679,0.14462809917355374,0.0015329586101175269,0.015594541910331383,0.05042016806722689,0.0,0.0,0.0,0.06994557548881274,0.09492652579641746,0.12705926907782616,0.04790419161676647,1,1,0,0
145,httpie/cli,0.010306213457536418,0.7845135908440629,0.01157704171619931,0.008138378951554113,0.18136620618191385,0.18136620618191385,0.04947576683400853,0.01120632827949901,0.3089770354906054,0.0011314325244991574,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,1.0,0.1792452830188679,0.14462809917355374,0.0015329586101175269,0.015594541910331383,0.05042016806722689,0.0,0.0,0.0,0.06994557548881274,0.09492652579641746,0.12705926907782616,0.04790419161676647,1,1,0,0
146,pytorch/serve,0.022506951447708208,0.28809012875536477,0.02599783998818986,0.022652263238120484,0.022533865226331926,0.022533865226331926,0.011547934696294702,0.007382992748846407,0.3674321503131524,0.01670043091148,0.390625,0.7000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.2,0.009433962264150943,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0056440233823825845,0.0066502198863026924,0.00946790380609733,0.005988023952095809,1,1,1,1
147,piccolo-orm/piccolo,0.010679289057809231,0.3488912732474964,0.007295867229202116,0.006812910066936178,0.007704573886058211,0.007704573886058211,0.0012113218212896541,0.001977587343441002,0.081419624217119,0.000720735182781699,0.421875,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.7000000000000001,0.0,0.011363636363636364,0.001021972406745018,0.025341130604288498,0.12605042016806722,0.5217391304347826,0.0,0.0,0.023987099375125984,0.04419178376059209,0.037682257148267374,0.0,1,1,1,0
148,ibis-project/ibis,0.051904142887954904,0.5793991416309012,0.07908906552294817,0.09306117038902512,0.028133775026442525,0.028133775026442525,0.007967805757816391,0.01120632827949901,0.3674321503131524,0.02291401688480885,0.328125,1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.9,0.02830188679245283,0.002066115702479339,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.009877040919169522,0.008473667274482463,0.03862904752887711,0.011976047904191617,1,1,1,0
149,ethyca/fides,0.01515619626108297,0.20028612303290416,0.04166958035166235,0.043210285638544635,0.0019274857317734479,0.0019274857317734479,0.0009690574570317232,0.002900461437046803,0.12317327766179541,0.01758630030775162,0.53125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.018867924528301886,0.14669421487603307,0.003576903423607563,0.001949317738791423,0.0,0.0,0.0,0.0,0.04777262648659544,0.07293789552719082,0.059647793978413174,0.011976047904191617,0,1,0,0
150,9001/copyparty,0.01924836925157537,0.31115879828326176,0.0008391412787580708,0.00021207502153886937,0.004354292279855895,0.004354292279855895,0.0006325791733401526,0.001054713249835201,0.018789144050104383,0.0013455806778496302,0.125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.018867924528301886,0.14669421487603307,0.003576903423607563,0.001949317738791423,0.0,0.0,0.0,0.0,0.04777262648659544,0.07293789552719082,0.059647793978413174,0.011976047904191617,0,1,0,0
151,modoboa/modoboa,0.02898914000244831,0.7101216022889842,0.02254803695329557,0.014102988932334814,0.016375575158520936,0.016375575158520936,0.005316356882326815,0.012129202373104811,0.1774530271398747,0.005186431428264563,0.34375,0.9,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.02830188679245283,0.03305785123966942,0.000510986203372509,0.007797270955165692,0.1092436974789916,0.0,0.0,0.021739130434782608,0.5525095746825237,0.1176659873431299,0.06476046203370574,0.16766467065868265,1,1,1,0
152,apache/spark,0.24832261712533593,0.6537911301859799,0.37815746330699357,0.6451057061435482,0.21261402500899315,0.21261402500899315,0.380610775380557,0.26605141727092946,0.707724425887265,0.07812180556170058,0.203125,0.8,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03773584905660377,0.0743801652892562,0.00510986203372509,0.0,0.008403361344537815,0.0,0.0,0.021739130434782608,0.08324934489014311,0.030355035932639707,0.04412043173641356,0.04790419161676647,1,0,0,1
153,kiwitcms/kiwi,0.040601118060939564,0.4418812589413448,0.029711817129359844,0.038385578898535354,0.005272398296940184,0.005272398296940184,0.00395698461621287,0.0065919578114700065,0.1565762004175365,0.005023764359398496,0.78125,0.9,0.8,0.0,1.0,0.0,1.0,1.0,1.0,0.7000000000000001,0.03773584905660377,0.0743801652892562,0.00510986203372509,0.0,0.008403361344537815,0.0,0.0,0.021739130434782608,0.08324934489014311,0.030355035932639707,0.04412043173641356,0.04790419161676647,1,1,1,1
154,indico/indico,0.14717832430762415,0.8226037195994277,0.05103222147113898,0.03939293525084499,0.009508571674013304,0.009508571674013304,0.005760508216799688,0.008174027686222808,0.20876826722338201,0.04252831007336794,0.453125,1.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.009433962264150943,0.027892561983471075,0.010730710270822688,0.0,0.0,0.08695652173913043,0.0,0.0,0.005442451118726064,0.013407701383674782,0.013065707252414314,0.059880239520958084,1,1,1,0
155,pretalx/pretalx,0.03604260057010615,0.4579756795422031,0.013620506126508317,0.009013188415401949,0.003930138038045024,0.003930138038045024,0.0027725810576185415,0.0036914963744232037,0.1774530271398747,0.007656372149358303,0.34375,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.1320754716981132,0.05165289256198347,0.043433827286663264,0.003898635477582846,0.025210084033613446,0.0,0.0,0.0,0.3856077403749244,0.05438163681218492,0.1804582465442151,0.029940119760479042,1,1,1,0
156,geonode/geonode,0.11049450004954911,0.8975321888412017,0.09830384684117696,0.10944396580290278,0.00778510950159192,0.00778510950159192,0.015154981897468339,0.014634146341463414,0.49478079331941544,0.0760377262597775,0.546875,0.9,0.6000000000000001,0.0,1.0,0.0,0.9,1.0,1.0,0.0,0.0660377358490566,0.06921487603305786,0.012263668880940215,0.007797270955165692,0.0,0.0,0.0,0.0,0.12699052610360814,0.03850691837391398,0.035788676387047906,0.04191616766467066,1,1,1,0
157,in-toto/in-toto,0.012876937515666261,0.5075107296137339,0.006200321670823523,0.008337199284246803,0.004681803783026314,0.004681803783026314,0.0018439009946298068,0.005273566249176005,0.07724425887265135,0.00047270490993030646,0.734375,1.0,0.8,1.0,1.0,0.0,0.9,0.4,0.0,1.0,0.0660377358490566,0.06921487603305786,0.012263668880940215,0.007797270955165692,0.0,0.0,0.0,0.0,0.12699052610360814,0.03850691837391398,0.035788676387047906,0.04191616766467066,0,1,0,0
158,wger-project/wger,0.04415116556978554,0.7256795422031473,0.01355057768661181,0.013612565445026177,0.016976907754505968,0.016976907754505968,0.007806296181644437,0.009624258404746209,0.34446764091858034,0.010142431548661221,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8,0.04716981132075471,0.013429752066115703,0.001021972406745018,0.0,0.008403361344537815,0.0,0.0,0.0,0.011288046764765169,0.005684865386678108,0.011740200719560688,0.005988023952095809,1,1,1,0
159,matrix-org/sydent,0.0050831550537170575,0.6239270386266095,0.004576427899893553,0.005500695871164424,0.0015946051875674486,0.0015946051875674486,0.0011171079018560143,0.004746209624258405,0.081419624217119,0.00034753843934681196,0.25,1.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023583954847813,0.0024670170545961602,0.004165877674682825,0.0,0,1,0,0
160,open-telemetry/opentelemetry-python-contrib,0.012818644453123635,0.2814735336194564,0.022501417993364567,0.022665517926966663,0.003908661873902702,0.003908661873902702,0.00806201967725003,0.003032300593276203,0.6179540709812108,0.0012432764141138437,0.59375,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.6000000000000001,0.0,0.002066115702479339,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.002620439427534771,0.004826772498122922,0.05945843590229123,0.0,1,1,1,0
161,ikus060/rdiffweb,0.008889692037750588,0.7415951359084406,0.00013208705313784446,0.00022532971038504872,0.0006550230063408375,0.0006550230063408375,0.00037685567773455906,0.002241265655899802,0.01252609603340292,0.0042351004613067015,0.078125,1.0,0.0,0.2,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.004132231404958678,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.029832695021165086,0.014480317494368766,0.0223442529823897,0.0,0,1,0,0
162,certifi/python-certifi,0.0015156196261082969,0.7950643776824035,0.0024708048763432086,0.0022400424150043076,0.004461673100567508,0.004461673100567508,0.0033647828369157058,0.005009887936717205,0.07306889352818371,0.00021628634535781244,0.703125,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.0,1.0,0.0,0.004132231404958678,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.029832695021165086,0.014480317494368766,0.0223442529823897,0.0,0,1,0,0
163,plone/plone.namedfile,0.0038823179653389448,0.8129470672389127,0.0012509420914819389,0.0015773079726953407,4.8321369320225715e-05,4.8321369320225715e-05,0.0002422643642579308,0.02043506921555702,0.10229645093945719,0.00018898327818716844,0.171875,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004132231404958678,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.029832695021165086,0.014480317494368766,0.0223442529823897,0.0,0,1,0,0
164,facelessuser/pymdown-extensions,0.01041697027636741,0.6056866952789699,0.018740821892263584,0.026893763668897872,0.005143541312086248,0.005143541312086248,0.003418619362306357,0.0009228740936058009,0.09185803757828809,0.007911474903464744,0.375,1.0,0.1,0.0,1.0,0.0,0.9,1.0,0.0,0.4,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0025742786656655584,0.009657261882219277,0.017964071856287428,1,1,1,0
165,ni/measurementlink-python,0.004383638303205536,0.1405579399141631,0.007847524921718996,0.011292994896944795,0.00010201177967603207,0.00010201177967603207,0.00020188697021494235,0.0015820698747528016,0.06889352818371607,0.002160725261570785,0.5625,1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.01652892561983471,0.002554931016862545,0.0,0.0,0.0,0.0,0.0,0.02842168917556944,0.6305910114769924,0.022912327210755538,0.07784431137724551,1,1,0,1
166,plone/plone.rest,0.0028505307583344508,0.5806509298998569,0.0014141084512404526,0.0015375439061568027,5.905945139138698e-05,5.905945139138698e-05,6.72956567383141e-05,0.02254449571522742,0.05427974947807933,7.993548581284933e-05,0.234375,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01652892561983471,0.002554931016862545,0.0,0.0,0.0,0.0,0.0,0.02842168917556944,0.6305910114769924,0.022912327210755538,0.07784431137724551,0,1,0,0
167,apache/avro,0.02647087970060683,0.9653075822603719,0.025034381482949116,0.04270660746238982,0.015715183111144518,0.015715183111144518,0.021951843228038063,0.014238628872775213,0.7244258872651357,0.00894816907440793,0.59375,1.0,0.1,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0005363080553469913,0.005491384207536451,0.0,1,1,0,0
168,richardbarran/django-photologue,0.005129789503751159,0.7560801144492132,0.0017637506507229821,0.001113393863079064,0.0036241026990169287,0.0036241026990169287,0.0032032732607437516,0.006064601186552406,0.08977035490605427,0.0009674496451670363,0.171875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1509433962264151,0.15805785123966942,0.045988758303525806,0.0,0.0,0.0,0.0,0.0,0.2997379560572465,0.08087525474632629,0.05339897746638894,0.005988023952095809,1,1,1,0
169,zopefoundation/restrictedpython,0.004243734953103232,0.7185264663805436,0.0022299402500330213,0.0024918815030817152,0.0025073421636161563,0.0025073421636161563,0.0005114469912111873,0.01028345418589321,0.07933194154488517,0.0002917809708477257,0.5,1.0,0.8,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.1509433962264151,0.15805785123966942,0.045988758303525806,0.0,0.0,0.0,0.0,0.0,0.2997379560572465,0.08087525474632629,0.05339897746638894,0.005988023952095809,1,1,1,0
170,wiremock/wiremock,0.0207115251213953,0.8093705293276109,0.022346021460261222,0.018397508118496917,0.03410414865800819,0.03410414865800819,0.0192600169585055,0.018325642715886617,0.4613778705636743,0.007685319979611516,0.484375,0.7000000000000001,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.0,0.032024793388429756,0.0061318344404701075,0.0,0.0,0.0,0.0,0.043478260869565216,0.021568232211247734,0.0124423468840502,0.024995266048096952,0.017964071856287428,0,1,0,0
171,pdm-project/pdm,0.016823377849802094,0.2727110157367668,0.022074077527330364,0.014699449930412884,0.0424744836324784,0.0424744836324784,0.005329816013674478,0.005141727092946605,0.40501043841336115,0.002084408254539587,0.203125,0.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008062890546260835,0.00042904644427759305,0.0001893580761219466,0.0,1,1,1,0
172,vinitkumar/json2xml,0.002116038170297353,0.6956366237482117,0.0017015920374816435,0.0019616939492345417,0.0005261660214869022,0.0005261660214869022,0.0004306922031252103,0.00026367831245880025,0.022964509394572022,0.0001587196374679004,0.5625,1.0,0.6000000000000001,0.0,1.0,0.0,0.9,1.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008062890546260835,0.00042904644427759305,0.0001893580761219466,0.0,0,1,0,0
173,archivebox/archivebox,0.02555567861868759,0.44545779685264664,0.01059027373099306,0.0055802240042415,0.11792024826445748,0.11792024826445748,0.01569334715137485,0.022808174027686222,0.2463465553235908,0.0017834166104294755,0.484375,1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,1.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157226365652087,0.0008580928885551861,0.0005680742283658398,0.0,1,1,0,1
174,zopefoundation/accesscontrol,0.002442479320536063,0.719062947067239,0.0011732438249302656,0.0014580157730797268,6.442849242696761e-05,6.442849242696761e-05,0.00021534610156260516,0.008965062623599208,0.06889352818371607,0.00013536400169542178,0.421875,1.0,0.8,0.0,0.0,0.0,0.9,0.6000000000000001,0.0,1.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157226365652087,0.0008580928885551861,0.0005680742283658398,0.0,1,1,1,0
175,pallets/flask,0.03103522649769451,0.9079041487839771,0.040706121846421604,0.03435615348929684,0.3648746597370244,0.3648746597370244,0.21817251914561436,0.27936717205009887,0.8350730688935282,0.0017380211493505735,0.5625,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.010481757710139084,0.009439021774107046,0.02783563718992615,0.005988023952095809,1,1,0,1
176,snowflakedb/snowflake-connector-python,0.008609885337545978,0.5008941344778255,0.016161239442748034,0.018225197163496586,0.003162365169956994,0.003162365169956994,0.006339250864749189,0.005405405405405405,0.21294363256784965,0.003498740029240598,0.5625,1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.006198347107438017,0.0015329586101175269,0.0,0.0,0.0,0.0,0.0,0.006047167909695626,0.002896063498873753,0.0005680742283658398,0.0,0,1,0,0
177,plannigan/hyper-bump-it,0.006418066185943211,0.08780400572246067,0.004366642580204035,0.0069587116442441505,2.6845205177903176e-05,2.6845205177903176e-05,1.3459131347662823e-05,0.0003955174686882004,0.0041753653444676405,0.000798039047662438,0.8125,1.0,0.30000000000000004,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.006198347107438017,0.0015329586101175269,0.0,0.0,0.0,0.0,0.0,0.006047167909695626,0.002896063498873753,0.0005680742283658398,0.0,1,1,1,0
178,zopefoundation/products.cmfcore,0.00452354165330784,0.573140200286123,0.001111085211688927,0.0012591954403870368,3.2214246213483805e-05,3.2214246213483805e-05,0.0002691826269532564,0.008965062623599208,0.08768267223382045,0.00034441338948993104,0.453125,1.0,0.8,0.0,0.0,0.0,0.9,0.4,0.9,1.0,0.0,0.0,0.0,0.007797270955165692,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0007508312774857878,0.001893580761219466,0.0,1,1,1,0
179,twisted/twisted,0.17831847831789538,0.8272532188841202,0.0958952005780751,0.027463715289283583,0.029975356101646686,0.029975356101646686,0.01578756107080849,0.022676334871456823,0.37160751565762,0.012577174339787988,0.578125,1.0,0.1,0.0,0.0,0.0,0.9,1.0,0.0,1.0,0.0,0.004132231404958678,0.000510986203372509,0.015594541910331383,0.058823529411764705,0.0,0.0,0.0,0.01592420882886515,0.023168507990990024,0.08502177617875402,0.05389221556886228,0,1,0,1
180,oauthlib/oauthlib,0.009799063813415566,0.802038626609442,0.006829677629892076,0.006653853800782026,0.015103112433088326,0.015103112433088326,0.0065411378349641315,0.008569545154911009,0.35490605427974947,0.0005011593112587486,0.484375,1.0,0.6000000000000001,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.004132231404958678,0.000510986203372509,0.015594541910331383,0.058823529411764705,0.0,0.0,0.0,0.01592420882886515,0.023168507990990024,0.08502177617875402,0.05389221556886228,1,1,1,0
181,encode/uvicorn,0.007513975761744595,0.4408082975679542,0.01608354117619636,0.018344489363112202,0.04565832496657772,0.04565832496657772,0.00995975719727049,0.012261041529334212,0.37160751565762,0.0005528048720514126,0.578125,1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.004132231404958678,0.000510986203372509,0.015594541910331383,0.058823529411764705,0.0,0.0,0.0,0.01592420882886515,0.023168507990990024,0.08502177617875402,0.05389221556886228,0,1,0,0
182,celery/celery,0.07396223775408489,0.9699570815450643,0.06737993675361102,0.04727947511432169,0.1330233606975458,0.1330233606975458,0.0627733886054994,0.06222808174027686,0.8225469728601252,0.005799928058062768,0.5,1.0,0.30000000000000004,0.5,1.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.000510986203372509,0.0,0.008403361344537815,0.0,0.0,0.0,0.008667607337230397,0.0022524938324573634,0.0013255065328536262,0.0,1,1,1,0
183,plone/plone.restapi,0.021889044984756363,0.6430615164520743,0.014172163819025196,0.014288554576181323,0.00045636848802435397,0.00045636848802435397,0.0010228939824223746,0.025840474620962426,0.18997912317327764,0.0077386103034867496,0.40625,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08490566037735849,0.03512396694214876,0.004087889626980072,0.025341130604288498,0.008403361344537815,0.043478260869565216,0.0,0.17391304347826086,0.05140092723241282,0.030569559154778506,0.09695133497443666,0.14371257485029942,0,1,0,0
184,facebook/zstd,0.06285158003346022,0.5944206008583691,0.03212046339246171,0.036052753661607796,0.12690265391698388,0.12690265391698388,0.028250716698744266,0.05392221489782465,0.6471816283924843,0.006574446993644471,0.625,1.0,0.1,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.002066115702479339,0.0015329586101175269,0.001949317738791423,0.058823529411764705,0.0,0.0,0.0,0.01411005845595646,0.0124423468840502,0.05926907782616928,0.005988023952095809,0,1,0,0
185,pytorchlightning/pytorch-lightning,0.060712224638145816,0.3213519313304721,0.1352182932798769,0.13640400291603152,0.15183111144518477,0.15183111144518477,0.04549186395510034,0.03295978905735003,0.9185803757828809,0.021560212391546377,0.296875,1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.0,0.003225156218504334,0.004075941220637134,0.012876349176292368,0.0,0,0,0,0
186,python-rope/rope,0.01946988288923735,0.669349070100143,0.005780751031444487,0.005089800516932865,0.010469630019382238,0.010469630019382238,0.002207297541016703,0.0035596572181938032,0.1336116910229645,0.0034790028722497712,0.265625,0.9,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.018867924528301886,0.08574380165289257,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.04898206006853457,0.054703421645393116,0.07744745313387616,0.035928143712574856,1,1,1,0
187,theupdateframework/tuf,0.03660221397051537,0.7235336194563662,0.021110619022089615,0.02452117436543177,0.008740798805925274,0.008740798805925274,0.0036608837265642877,0.006064601186552406,0.1649269311064718,0.0030410024633616686,0.84375,1.0,0.8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.018867924528301886,0.08574380165289257,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.04898206006853457,0.054703421645393116,0.07744745313387616,0.035928143712574856,0,1,0,0
188,apragacz/django-rest-registration,0.003899805884101733,0.5339771101573676,0.002385336783136368,0.002438862747696998,0.002910020241284704,0.002910020241284704,0.001130567033203677,0.002241265655899802,0.04592901878914405,0.000565798500403707,0.453125,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.009433962264150943,0.0010330578512396695,0.000510986203372509,0.003898635477582846,0.0,0.0,0.0,0.0,0.045152187059060676,0.013944009439021774,0.06646468471880325,0.017964071856287428,1,1,1,0
189,fortra/impacket,0.023439640448390236,0.5797567954220314,0.014195473298990699,0.011478560540791305,0.07237467315962695,0.07237467315962695,0.04800872151711329,0.04930784442979565,0.3903966597077244,0.0014288056898276173,0.28125,1.0,0.30000000000000004,0.0,0.0,0.0,0.9,1.0,0.0,0.9,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.00463616206409998,0.002037970610318567,0.008142397273243703,0.0,0,0,0,0
190,dwisiswant0/apkleaks,0.0009093717756649782,0.2451716738197425,0.0007148240522753937,0.0003843859765392007,0.026410312854021144,0.026410312854021144,0.00658151522900712,0.01041529334212261,0.018789144050104383,1.5954201900918483e-05,0.265625,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.7000000000000001,1.0,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.00463616206409998,0.002037970610318567,0.008142397273243703,0.0,1,1,0,1
191,gallopsled/pwntools,0.02575387503133252,0.707796852646638,0.01924586062484946,0.018834912850420837,0.06482580146360059,0.06482580146360059,0.023001655473155764,0.03796967699406724,0.4926931106471816,0.004672278488653519,0.25,0.0,0.2,0.0,1.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0003217848332081948,0.0001893580761219466,0.0,1,1,1,0
192,codingjoe/django-s3file,0.0019469882889237354,0.6076537911301859,0.0023775669564812005,0.0035787659884684206,0.00042415424181087015,0.00042415424181087015,0.00021534610156260516,0.0013183915622940012,0.02713987473903966,0.00011332417638899831,0.515625,1.0,0.0,0.0,1.0,0.0,1.0,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0003217848332081948,0.0001893580761219466,0.0,1,1,0,1
193,nltk/nltk,0.08546928829999942,0.9456366237482117,0.025671507268672834,0.01978925044734575,0.07282567260661572,0.07282567260661572,0.03885651220070257,0.06104152933421226,0.7724425887265135,0.058110302088701084,0.34375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.00020157226365652087,0.0003217848332081948,0.0001893580761219466,0.0,1,1,0,0
194,nuitka/nuitka,0.07574600546788927,0.7088698140200286,0.022276093020364714,0.005686261515010935,0.06414930229311742,0.06414930229311742,0.008640762325199532,0.018193803559657218,0.3465553235908142,0.009541764070907052,0.375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7000000000000001,0.009433962264150943,0.05578512396694215,0.004087889626980072,0.005847953216374269,0.0,0.0,0.0,0.0,0.10542229389236041,0.05373806714576853,0.11986366218519219,0.18562874251497008,1,1,1,0
195,pylons/waitress,0.005928404460585146,0.7970314735336195,0.003449803034894291,0.002717211213466764,0.007742157173307275,0.007742157173307275,0.002220756672364366,0.005009887936717205,0.10229645093945719,0.00028931382622387233,0.4375,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.0,1.0,0.009433962264150943,0.05578512396694215,0.004087889626980072,0.005847953216374269,0.0,0.0,0.0,0.0,0.10542229389236041,0.05373806714576853,0.11986366218519219,0.18562874251497008,1,0,0,0
